=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.05.17 18:21:50 =~=~=~=~=~=~=~=~=~=~=~=
45,13.00
46,19.00
46,10.00
46,13.00
47,16.00
47,12.00
47,13.00
47,13.00
48,12.00
48,9.00
49,13.00
49,12.00
49,15.00
49,8.00
56,26.00
67,13.00
77,10.00
87,16.00
98,18.00
108,22.00
121,12.00
131,17.00
143,14.00
154,8.00
164,15.00
180,12.00
188,14.00
200,5.00
212,13.00
224,12.00
235,6.00
244,12.00
256,10.00
266,14.00
279,8.00
288,8.00
298,14.00
309,12.00
322,14.00
332,16.00
344,12.00
355,14.00
366,5.00
377,8.00
387,7.00
398,13.00
409,14.00
421,8.00
431,15.00
443,10.00
454,8.00
464,19.00
476,16.00
488,10.00
499,12.00
510,9.00
521,8.00
531,14.00
543,13.00
554,8.00
564,10.00
576,15.00
587,13.00
599,14.00
610,15.00
622,9.00
634,3.00
643,13.00
654,16.00
665,13.00
677,14.00
688,15.00
700,20.00
711,10.00
723,16.00
736,4.00
745,12.00
756,15.00
768,5.00
778,14.00
789,17.00
801,9.00
811,19.00
823,20.00
835,4.00
845,13.00
856,19.00
868,6.00
878,12.00
889,19.00
901,7.00
911,14.00
923,20.00
935,3.00
945,16.00
956,19.00
968,9.00
978,22.00
989,27.00
1001,24.00
1013,27.00
1026,31.00
1039,37.00
1051,22.00
1063,29.00
1076,48.00
1088,20.00
1101,14.00
1113,15.00
1126,27.00
1140,21.00
1151,27.00
1163,30.00
1176,36.00
1188,37.00
1201,30.00
1213,15.00
1226,34.00
1238,28.00
1251,20.00
1263,24.00
1276,22.00
1288,22.00
1301,21.00
1313,22.00
1326,25.00
1338,20.00
1352,17.00
1363,21.00
1376,22.00
1388,20.00
1401,21.00
1413,20.00
1426,40.00
1438,26.00
1452,29.00
1463,22.00
1476,10.00
1488,7.00
1500,29.00
1512,9.00
1524,14.00
1536,3.00
1550,21.00
1560,9.00
1572,9.00
1583,8.00
1595,8.00
1606,5.00
1617,5.00
1629,6.00
1640,14.00
1654,3.00
1664,8.00
1676,14.00
1688,6.00
1700,21.00
1712,13.00
1725,19.00
1737,6.00
1749,18.00
1762,21.00
1774,21.00
1786,2.00
1798,9.00
1809,16.00
1822,10.00
1834,17.00
1847,12.00
1861,20.00
1872,7.00
1883,16.00
1896,15.00
1908,17.00
1921,4.00
1932,14.00
1945,12.00
1958,13.00
1970,6.00
1981,7.00
1992,13.00
2005,5.00
2016,12.00
2029,9.00
2040,13.00
2053,5.00
2065,8.00
2076,14.00
2088,7.00
2100,8.00
2111,9.00
2123,5.00
2134,10.00
2147,9.00
2158,10.00
2171,3.00
2182,8.00
2194,10.00
2206,4.00
2217,9.00
2229,7.00
2240,6.00
2252,9.00
2264,7.00
2275,9.00
2286,4.00
2298,8.00
2309,13.00
2322,7.00
2333,9.00
2345,10.00
2357,7.00
2369,7.00
2380,13.00
2393,7.00
2404,4.00
2415,6.00
2427,9.00
2438,4.00
2450,10.00
2462,8.00
2475,6.00
2485,8.00
2497,8.00
2508,14.00
2521,4.00
2532,6.00
2544,16.00
2556,6.00
2567,19.00
2581,13.00
2592,12.00
2605,7.00
2616,13.00
2629,9.00
2640,6.00
2652,7.00
2663,8.00
2676,8.00
2686,3.00
2698,8.00
2709,10.00
2722,5.00
2733,10.00
2746,9.00
2757,7.00
2768,8.00
2781,10.00
2792,18.00
2805,4.00
2816,9.00
2828,15.00
2840,8.00
2852,12.00
2864,10.00
2877,15.00
2889,5.00
2901,15.00
2913,16.00
2926,18.00
2938,14.00
2951,16.00
2963,9.00
2975,12.00
2988,7.00
2999,9.00
3010,12.00
3023,6.00
3034,13.00
3047,14.00
3059,17.00
3072,4.00
3084,12.00
3096,17.00
3108,6.00
3120,13.00
3132,9.00
3144,22.00
3156,10.00
3168,26.00
3181,17.00
3194,27.00
3206,22.00
3218,25.00
3231,27.00
3244,27.00
3256,13.00
3268,12.00
3281,15.00
3294,18.00
3306,10.00
3318,17.00
3331,18.00
3344,26.00
3356,25.00
3368,19.00
3381,22.00
3394,24.00
3406,24.00
3418,26.00
3431,24.00
3444,33.00
3456,24.00
3469,20.00
3481,22.00
3494,18.00
3506,10.00
3518,16.00
3531,22.00
3544,26.00
3556,17.00
3568,16.00
3581,24.00
3593,17.00
3606,12.00
3618,26.00
3631,7.00
3643,6.00
3654,8.00
3665,7.00
3677,13.00
3689,8.00
3702,12.00
3713,17.00
3726,10.00
3738,13.00
3751,8.00
3762,13.00
3775,5.00
3786,9.00
3798,14.00
3810,14.00
3823,4.00
3834,8.00
3846,12.00
3858,6.00
3869,10.00
3882,10.00
3894,14.00
3908,3.00
3918,10.00
3931,15.00
3944,14.00
3956,5.00
3967,7.00
3979,14.00
3991,6.00
4003,16.00
4015,10.00
4028,17.00
4040,5.00
4052,13.00
4064,20.00
4077,9.00
4088,13.00
4101,15.00
4114,16.00
4126,6.00
4137,13.00
4150,8.00
4161,15.00
4174,5.00
4185,14.00
4198,16.00
4211,12.00
4223,4.00
4234,7.00
4246,13.00
4258,8.00
4269,14.00
4282,10.00
4294,13.00
4307,6.00
4319,10.00
4331,13.00
4344,9.00
4355,15.00
4367,8.00
4379,18.00
4391,3.00
4403,15.00
4417,7.00
4427,7.00
4438,17.00
4451,7.00
4462,13.00
4475,4.00
4486,9.00
4498,17.00
4510,8.00
4522,5.00
4533,15.00
4546,14.00
4558,4.00
4569,10.00
4582,10.00
4594,13.00
4607,5.00
4618,10.00
4632,17.00
4644,7.00
4655,10.00
4667,10.00
4680,10.00
4692,9.00
4704,9.00
4715,8.00
4728,16.00
4739,9.00
4751,12.00
4763,12.00
4776,7.00
4787,12.00
4800,10.00
4812,13.00
4826,6.00
4836,13.00
4849,12.00
4861,7.00
4873,10.00
4885,7.00
4897,10.00
4909,7.00
4920,14.00
4934,9.00
4945,7.00
4956,8.00
4967,8.00
4979,14.00
4991,4.00
5003,7.00
5014,14.00
5027,6.00
5038,12.00
5051,9.00
5062,14.00
5075,6.00
5086,7.00
5098,12.00
5110,6.00
5122,8.00
5134,12.00
5146,13.00
5158,3.00
5169,7.00
5181,16.00
5193,7.00
5205,12.00
5217,12.00
5230,15.00
5244,5.00
5254,9.00
5265,25.00
5278,7.00
5289,13.00
5302,8.00
5313,18.00
5326,12.00
5339,12.00
5351,13.00
5363,16.00
5376,7.00
5387,16.00
5400,14.00
5412,10.00
5425,9.00
5436,14.00
5449,20.00
5461,8.00
5473,14.00
5485,9.00
5497,25.00
5509,13.00
5522,30.00
5534,30.00
5548,25.00
5559,3.00
5570,27.00
5583,27.00
5595,13.00
5608,17.00
5620,22.00
5633,26.00
5647,13.00
5658,15.00
5670,18.00
5683,22.00
5695,14.00
5708,21.00
5720,33.00
5733,24.00
5748,21.00
5758,19.00
5770,19.00
5783,26.00
5795,24.00
5808,18.00
5820,17.00
5833,22.00
5846,19.00
5858,17.00
5870,20.00
5883,17.00
5895,10.00
5908,1.00
5919,12.00
5932,14.00
5945,10.00
5958,8.00
5968,8.00
5980,5.00
5991,4.00
6003,10.00
6015,13.00
6028,4.00
6039,9.00
6051,9.00
6062,3.00
6074,9.00
6085,14.00
6098,10.00
6110,3.00
6121,8.00
6133,16.00
6146,6.00
6158,4.00
6168,10.00
6181,18.00
6193,5.00
6205,7.00
6216,20.00
6229,5.00
6240,12.00
6253,13.00
6266,15.00
6278,5.00
6289,16.00
6302,12.00
6314,16.00
6327,5.00
6338,7.00
6350,17.00
6363,6.00
6374,16.00
6386,8.00
6398,15.00
6410,7.00
6421,12.00
6434,17.00
6447,6.00
6458,8.00
6470,8.00
6481,12.00
6493,3.00
6505,8.00
6516,13.00
6529,7.00
6540,12.00
6553,10.00
6567,15.00
6578,4.00
6589,13.00
6602,14.00
6614,9.00
6626,7.00
6637,7.00
6649,15.00
6661,3.00
6674,8.00
6684,13.00
6696,6.00
6708,9.00
6719,12.00
6732,15.00
6744,3.00
6756,12.00
6768,10.00
6781,6.00
6792,7.00
6804,6.00
6815,14.00
6828,3.00
6839,7.00
6851,12.00
6863,5.00
6875,8.00
6886,8.00
6897,8.00
6909,5.00
6920,8.00
6932,15.00
6944,3.00
6956,7.00
6967,12.00
6981,7.00
6991,9.00
7003,8.00
7014,6.00
7026,8.00
7037,8.00
7049,14.00
7061,4.00
7072,7.00
7085,8.00
7095,4.00
7107,10.00
7119,8.00
7131,4.00
7142,7.00
7154,10.00
7166,17.00
7179,8.00
7190,13.00
7203,9.00
7214,6.00
7226,8.00
7237,5.00
7249,6.00
7260,6.00
7271,5.00
7284,7.00
7294,3.00
7306,6.00
7317,9.00
7329,3.00
7340,14.00
7353,9.00
7364,7.00
7376,12.00
7389,6.00
7400,21.00
7412,3.00
7424,7.00
7435,9.00
7447,4.00
7458,9.00
7469,13.00
7482,7.00
7494,7.00
7505,10.00
7517,9.00
7529,3.00
7540,5.00
7552,10.00
7564,8.00
7576,6.00
7587,8.00
7599,9.00
7610,13.00
7622,6.00
7634,10.00
7647,3.00
7658,9.00
7669,14.00
7682,6.00
7694,6.00
7705,8.00
7716,6.00
7728,5.00
7739,7.00
7751,7.00
7762,2.00
7774,6.00
7785,9.00
7797,6.00
7808,9.00
7819,17.00
7832,5.00
7843,9.00
7855,8.00
7866,7.00
7878,6.00
7889,6.00
7901,8.00
7912,4.00
7923,6.00
7935,10.00
7948,5.00
7959,9.00
7970,12.00
7983,5.00
7994,8.00
8007,9.00
8017,10.00
8030,3.00
8042,14.00
8054,13.00
8066,6.00
8078,8.00
8089,8.00
8101,12.00
8113,2.00
8125,6.00
8136,14.00
8149,5.00
8160,9.00
8171,15.00
8184,12.00
8196,3.00
8209,15.00
8220,14.00
8233,13.00
8245,8.00
8257,6.00
8268,12.00
8281,7.00
8292,8.00
8304,16.00
8316,6.00
8328,14.00
8340,8.00
8352,8.00
8363,2.00
8375,12.00
8387,30.00
8400,21.00
8413,19.00
8425,25.00
8437,31.00
8450,18.00
8462,31.00
8475,24.00
8487,31.00
8500,25.00
8514,13.00
8525,18.00
8537,28.00
8550,26.00
8562,31.00
8575,24.00
8587,16.00
8600,17.00
8613,10.00
8625,13.00
8637,14.00
8650,12.00
8662,10.00
8675,8.00
8686,8.00
8697,7.00
8709,9.00
8721,9.00
8732,9.00
8743,17.00
8756,15.00
8768,33.00
8781,6.00
8792,14.00
8805,15.00
8818,12.00
8830,4.00
8841,7.00
8853,14.00
8865,3.00
8877,10.00
8889,9.00
8901,7.00
8912,7.00
8924,6.00
8935,4.00
8947,9.00
8958,6.00
8969,13.00
8982,6.00
8993,9.00
9005,12.00
9017,6.00
9029,8.00
9040,8.00
9052,6.00
9063,8.00
9074,8.00
9086,13.00
9098,5.00
9110,7.00
9121,12.00
9135,5.00
9145,14.00
9158,7.00
9169,12.00
9182,7.00
9193,6.00
9205,14.00
9217,6.00
9229,12.00
9241,8.00
9253,12.00
9265,3.00
9277,8.00
9288,13.00
9301,4.00
9312,15.00
9324,9.00
9337,13.00
9349,4.00
9360,6.00
9371,9.00
9383,3.00
9394,17.00
9407,8.00
9418,10.00
9431,5.00
9442,8.00
9454,9.00
9465,3.00
9477,10.00
9489,10.00
9502,5.00
9513,9.00
9524,9.00
9537,9.00
9548,7.00
9559,9.00
9570,16.00
9583,3.00
9594,6.00
9606,9.00
9617,5.00
9629,13.00
9642,6.00
9653,6.00
9664,10.00
9677,6.00
9688,9.00
9699,2.00
9711,12.00
9723,10.00
9736,6.00
9749,5.00
9759,9.00
9770,15.00
9783,4.00
9794,9.00
9806,14.00
9818,5.00
9830,10.00
9843,5.00
9854,5.00
9865,8.00
9877,7.00
9888,12.00
9901,4.00
9912,9.00
9923,17.00
9936,5.00
9948,7.00
9959,8.00
9970,7.00
9982,8.00
9993,8.00
10005,13.00
10018,12.00
10032,8.00
10045,6.00
10057,13.00
10070,8.00
10083,3.00
10095,6.00
10108,12.00
10121,10.00
10135,5.00
10147,5.00
10160,9.00
10172,14.00
10186,8.00
10198,9.00
10211,7.00
10223,10.00
10237,6.00
10250,6.00
10262,7.00
10274,20.00
10288,12.00
10302,5.00
10314,12.00
10328,9.00
10340,17.00
10355,8.00
10366,5.00
10379,6.00
10391,14.00
10405,5.00
10417,4.00
10430,13.00
10443,16.00
10458,12.00
10471,6.00
10483,5.00
10495,6.00
10508,15.00
10521,13.00
10535,5.00
10548,13.00
10564,7.00
10573,10.00
10587,5.00
10599,5.00
10612,6.00
10624,14.00
10638,8.00
10651,4.00
10664,10.00
10677,9.00
10689,13.00
