=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.05.17 18:21:02 =~=~=~=~=~=~=~=~=~=~=~=
-S46,10.00
46,6.00
46,8.00
47,9.00
47,9.00
47,7.00
47,12.00
48,8.00
48,13.00
48,9.00
48,6.00
49,8.00
49,7.00
49,16.00
49,14.00
60,4.00
68,7.00
77,5.00
86,12.00
97,8.00
106,6.00
117,7.00
127,6.00
137,9.00
148,12.00
159,5.00
174,4.00
180,8.00
192,4.00
204,6.00
212,15.00
227,3.00
236,4.00
244,5.00
256,6.00
267,10.00
277,4.00
289,6.00
297,8.00
307,3.00
318,10.00
329,10.00
341,6.00
351,5.00
362,8.00
372,8.00
382,9.00
393,5.00
403,8.00
414,10.00
426,3.00
435,8.00
446,17.00
457,6.00
468,13.00
479,38.00
491,20.00
502,15.00
514,33.00
526,9.00
535,12.00
547,19.00
558,9.00
569,14.00
580,18.00
592,6.00
602,13.00
614,26.00
625,4.00
635,6.00
646,20.00
657,14.00
669,5.00
679,13.00
691,5.00
701,13.00
712,16.00
724,8.00
735,7.00
745,9.00
755,9.00
766,9.00
776,4.00
786,8.00
797,7.00
807,8.00
818,8.00
828,6.00
839,3.00
849,7.00
859,4.00
870,7.00
880,8.00
891,9.00
901,8.00
911,7.00
922,12.00
933,10.00
945,14.00
956,19.00
968,19.00
979,22.00
991,17.00
1002,16.00
1015,26.00
1027,16.00
1040,13.00
1052,17.00
1065,22.00
1077,7.00
1088,14.00
1101,16.00
1114,17.00
1126,7.00
1137,9.00
1149,24.00
1161,9.00
1173,19.00
1185,13.00
1198,18.00
1210,9.00
1222,15.00
1234,10.00
1248,15.00
1259,7.00
1271,7.00
1282,9.00
1294,6.00
1305,10.00
1318,8.00
1329,12.00
1342,6.00
1353,5.00
1365,13.00
1377,4.00
1388,14.00
1401,14.00
1413,8.00
1425,8.00
1436,5.00
1449,6.00
1459,3.00
1471,5.00
1482,7.00
1494,4.00
1505,8.00
1517,8.00
1528,6.00
1540,13.00
1553,5.00
1563,9.00
1575,12.00
1587,12.00
1600,19.00
1612,18.00
1625,12.00
1637,19.00
1650,19.00
1662,14.00
1675,14.00
1687,17.00
1700,24.00
1712,18.00
1725,18.00
1737,20.00
1750,14.00
1763,6.00
1774,17.00
1786,12.00
1799,20.00
1811,6.00
1823,13.00
1835,14.00
1848,21.00
1861,7.00
1872,10.00
1884,29.00
1897,7.00
1908,14.00
1921,8.00
1932,17.00
1945,3.00
1956,13.00
1969,14.00
1981,10.00
1994,4.00
2005,12.00
2018,17.00
2030,18.00
2043,5.00
2054,16.00
2067,15.00
2079,4.00
2091,12.00
2103,7.00
2114,9.00
2126,5.00
2137,8.00
2149,8.00
2160,7.00
2172,7.00
2183,14.00
2196,10.00
2208,9.00
2220,12.00
2232,26.00
2245,10.00
2257,20.00
2271,17.00
2282,22.00
2295,24.00
2307,26.00
2320,18.00
2332,26.00
2345,12.00
2357,8.00
2369,9.00
2380,8.00
2392,12.00
2404,12.00
2417,12.00
2429,2.00
2441,13.00
2453,9.00
2464,6.00
2477,13.00
2488,14.00
2501,17.00
2513,16.00
2526,9.00
2537,14.00
2550,17.00
2562,5.00
2575,10.00
2586,8.00
2598,4.00
2609,9.00
2621,10.00
2633,14.00
2646,7.00
2657,9.00
2669,13.00
2682,13.00
2694,13.00
2706,13.00
2719,9.00
2730,7.00
2742,13.00
2754,10.00
2767,12.00
2780,6.00
2791,7.00
2802,8.00
2813,6.00
2825,7.00
2836,12.00
2849,10.00
2861,9.00
2873,13.00
2886,34.00
2898,28.00
2910,34.00
2923,24.00
2935,30.00
2948,26.00
2960,24.00
2973,31.00
2987,34.00
2998,24.00
3010,28.00
3023,14.00
3035,20.00
3048,20.00
3060,21.00
3073,9.00
3084,21.00
3098,3.00
3108,13.00
3121,7.00
3132,13.00
3145,8.00
3156,9.00
3168,15.00
3180,6.00
3192,13.00
3204,15.00
3217,7.00
3228,6.00
3239,13.00
3252,9.00
3263,3.00
3275,15.00
3287,12.00
3301,15.00
3312,3.00
3324,10.00
3336,18.00
3349,8.00
3360,6.00
3372,10.00
3384,8.00
3397,5.00
3407,8.00
3419,8.00
3430,6.00
3442,6.00
3453,10.00
3465,6.00
3477,8.00
3488,15.00
3502,16.00
3513,16.00
3526,29.00
3538,31.00
3551,40.00
3563,27.00
3576,32.00
3588,34.00
3602,37.00
3613,37.00
3626,43.00
3638,18.00
3651,20.00
3663,20.00
3676,18.00
3688,12.00
3702,13.00
3713,6.00
3725,8.00
3736,14.00
3749,5.00
3760,10.00
3773,10.00
3785,13.00
3798,7.00
3811,12.00
3822,14.00
3834,7.00
3846,10.00
3858,14.00
3871,17.00
3883,2.00
3895,7.00
3908,9.00
3918,7.00
3929,6.00
3941,7.00
3952,38.00
3964,12.00
3977,10.00
3989,13.00
4002,9.00
4014,5.00
4025,18.00
4037,14.00
4050,13.00
4062,10.00
4075,7.00
4086,10.00
4099,5.00
4112,8.00
4122,12.00
4134,8.00
4146,15.00
4158,21.00
4171,28.00
4183,21.00
4196,20.00
4208,22.00
4221,26.00
4233,21.00
4246,24.00
4258,29.00
4271,25.00
4283,21.00
4296,13.00
4308,19.00
4322,16.00
4333,7.00
4345,16.00
4357,28.00
4370,20.00
4382,7.00
4394,15.00
4406,20.00
4420,19.00
4431,8.00
4443,14.00
4455,16.00
4468,10.00
4480,14.00
4493,7.00
4504,15.00
4517,3.00
4528,14.00
4541,10.00
4553,8.00
4564,7.00
4576,15.00
4589,14.00
4601,8.00
4613,8.00
4625,7.00
4635,14.00
4648,12.00
4660,14.00
4673,12.00
4685,9.00
4697,9.00
4708,12.00
4721,14.00
4733,7.00
4745,9.00
4756,7.00
4768,8.00
4779,9.00
4790,13.00
4803,20.00
4815,21.00
4829,20.00
4840,28.00
4853,20.00
4865,16.00
4878,17.00
4890,18.00
4903,21.00
4915,19.00
4929,14.00
4940,21.00
4953,19.00
4965,10.00
4978,8.00
4989,18.00
5002,6.00
5013,10.00
5026,10.00
5039,22.00
5051,5.00
5062,17.00
5075,15.00
5087,18.00
5100,3.00
5111,8.00
5123,14.00
5136,4.00
5147,10.00
5159,9.00
5171,45.00
5183,4.00
5195,6.00
5206,13.00
5219,5.00
5230,10.00
5243,9.00
5254,16.00
5266,6.00
5278,7.00
5289,8.00
5301,6.00
5312,10.00
5325,9.00
5336,7.00
5348,7.00
5359,7.00
5371,8.00
5382,13.00
5395,5.00
5406,10.00
5419,3.00
5430,7.00
5442,6.00
5453,7.00
5464,13.00
5477,19.00
5489,20.00
5502,14.00
5514,19.00
5527,21.00
5539,19.00
5553,16.00
5564,16.00
5577,16.00
5589,15.00
5602,17.00
5614,14.00
5627,8.00
5638,10.00
5652,8.00
5662,7.00
5674,12.00
5686,5.00
5698,14.00
5710,14.00
5723,13.00
5735,6.00
5748,7.00
5758,17.00
5771,6.00
5782,8.00
5794,6.00
5805,4.00
5816,6.00
5828,6.00
5839,13.00
5853,4.00
5864,12.00
5876,19.00
5888,16.00
5901,7.00
5912,8.00
5924,9.00
5935,8.00
5947,6.00
5960,20.00
5971,8.00
5982,7.00
5994,8.00
6005,6.00
6016,6.00
6028,7.00
6039,8.00
6051,5.00
6063,4.00
6074,8.00
6085,3.00
6097,7.00
6108,14.00
6121,8.00
6132,10.00
6145,12.00
6158,13.00
6170,7.00
6181,14.00
6194,13.00
6206,19.00
6219,5.00
6230,5.00
6242,17.00
6254,9.00
6266,10.00
6278,12.00
6290,14.00
6303,6.00
6314,10.00
6327,15.00
6339,8.00
6351,6.00
6363,8.00
6374,13.00
6386,3.00
6398,8.00
6409,14.00
6422,5.00
6433,7.00
6445,7.00
6456,5.00
6468,6.00
6479,8.00
6490,9.00
6502,12.00
6514,14.00
6527,9.00
6538,4.00
6550,5.00
6561,7.00
6573,5.00
6584,10.00
6597,10.00
6609,14.00
6622,7.00
